,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
892,1,Brasil,30,Número-índice,232.88,1,Brasil,202004,4º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
893,1,Brasil,30,Número-índice,135.41,1,Brasil,202004,4º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
894,1,Brasil,30,Número-índice,176.35,1,Brasil,202004,4º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
895,1,Brasil,30,Número-índice,171.37,1,Brasil,202004,4º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
896,1,Brasil,30,Número-índice,180.76,1,Brasil,202004,4º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
897,1,Brasil,30,Número-índice,144.16,1,Brasil,202004,4º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
898,1,Brasil,30,Número-índice,163.30,1,Brasil,202004,4º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
899,1,Brasil,30,Número-índice,296.10,1,Brasil,202004,4º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
900,1,Brasil,30,Número-índice,244.48,1,Brasil,202004,4º trimestre 2020,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
901,1,Brasil,30,Número-índice,248.57,1,Brasil,202101,1º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
902,1,Brasil,30,Número-índice,137.70,1,Brasil,202101,1º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
903,1,Brasil,30,Número-índice,177.71,1,Brasil,202101,1º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
904,1,Brasil,30,Número-índice,173.12,1,Brasil,202101,1º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
905,1,Brasil,30,Número-índice,181.10,1,Brasil,202101,1º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
906,1,Brasil,30,Número-índice,145.41,1,Brasil,202101,1º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
907,1,Brasil,30,Número-índice,173.69,1,Brasil,202101,1º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
908,1,Brasil,30,Número-índice,308.59,1,Brasil,202101,1º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
909,1,Brasil,30,Número-índice,274.83,1,Brasil,202101,1º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
910,1,Brasil,30,Número-índice,232.67,1,Brasil,202102,2º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
911,1,Brasil,30,Número-índice,135.46,1,Brasil,202102,2º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
912,1,Brasil,30,Número-índice,178.59,1,Brasil,202102,2º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
913,1,Brasil,30,Número-índice,172.17,1,Brasil,202102,2º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
914,1,Brasil,30,Número-índice,178.48,1,Brasil,202102,2º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
915,1,Brasil,30,Número-índice,147.51,1,Brasil,202102,2º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
916,1,Brasil,30,Número-índice,165.56,1,Brasil,202102,2º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
917,1,Brasil,30,Número-índice,337.13,1,Brasil,202102,2º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
918,1,Brasil,30,Número-índice,265.37,1,Brasil,202102,2º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
919,1,Brasil,30,Número-índice,217.47,1,Brasil,202103,3º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
920,1,Brasil,30,Número-índice,134.03,1,Brasil,202103,3º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
921,1,Brasil,30,Número-índice,180.75,1,Brasil,202103,3º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
922,1,Brasil,30,Número-índice,172.31,1,Brasil,202103,3º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
923,1,Brasil,30,Número-índice,181.11,1,Brasil,202103,3º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
924,1,Brasil,30,Número-índice,149.76,1,Brasil,202103,3º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
925,1,Brasil,30,Número-índice,165.14,1,Brasil,202103,3º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
926,1,Brasil,30,Número-índice,306.38,1,Brasil,202103,3º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
927,1,Brasil,30,Número-índice,248.40,1,Brasil,202103,3º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
928,1,Brasil,30,Número-índice,247.42,1,Brasil,202104,4º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
929,1,Brasil,30,Número-índice,130.46,1,Brasil,202104,4º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
930,1,Brasil,30,Número-índice,182.87,1,Brasil,202104,4º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
931,1,Brasil,30,Número-índice,174.10,1,Brasil,202104,4º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
932,1,Brasil,30,Número-índice,182.09,1,Brasil,202104,4º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
933,1,Brasil,30,Número-índice,151.06,1,Brasil,202104,4º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
934,1,Brasil,30,Número-índice,165.88,1,Brasil,202104,4º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
935,1,Brasil,30,Número-índice,304.62,1,Brasil,202104,4º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
936,1,Brasil,30,Número-índice,254.45,1,Brasil,202104,4º trimestre 2021,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
937,1,Brasil,30,Número-índice,233.99,1,Brasil,202201,1º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
938,1,Brasil,30,Número-índice,134.69,1,Brasil,202201,1º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
939,1,Brasil,30,Número-índice,184.62,1,Brasil,202201,1º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
940,1,Brasil,30,Número-índice,175.71,1,Brasil,202201,1º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
941,1,Brasil,30,Número-índice,184.47,1,Brasil,202201,1º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
942,1,Brasil,30,Número-índice,151.14,1,Brasil,202201,1º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
943,1,Brasil,30,Número-índice,163.38,1,Brasil,202201,1º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
944,1,Brasil,30,Número-índice,333.24,1,Brasil,202201,1º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
945,1,Brasil,30,Número-índice,248.07,1,Brasil,202201,1º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
946,1,Brasil,30,Número-índice,227.95,1,Brasil,202202,2º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
947,1,Brasil,30,Número-índice,136.77,1,Brasil,202202,2º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
948,1,Brasil,30,Número-índice,187.04,1,Brasil,202202,2º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
949,1,Brasil,30,Número-índice,178.00,1,Brasil,202202,2º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
950,1,Brasil,30,Número-índice,188.17,1,Brasil,202202,2º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
951,1,Brasil,30,Número-índice,150.25,1,Brasil,202202,2º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
952,1,Brasil,30,Número-índice,168.73,1,Brasil,202202,2º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
953,1,Brasil,30,Número-índice,321.85,1,Brasil,202202,2º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
954,1,Brasil,30,Número-índice,262.91,1,Brasil,202202,2º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93408,Importação de bens e serviços (-)
955,1,Brasil,30,Número-índice,236.01,1,Brasil,202203,3º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90687,Agropecuária - total
956,1,Brasil,30,Número-índice,137.67,1,Brasil,202203,3º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90691,Indústria - total
957,1,Brasil,30,Número-índice,189.41,1,Brasil,202203,3º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90696,Serviços - total
958,1,Brasil,30,Número-índice,179.64,1,Brasil,202203,3º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),90707,PIB a preços de mercado
959,1,Brasil,30,Número-índice,189.48,1,Brasil,202203,3º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93404,Despesa de consumo das famílias
960,1,Brasil,30,Número-índice,153.65,1,Brasil,202203,3º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93405,Despesa de consumo da administração pública
961,1,Brasil,30,Número-índice,173.81,1,Brasil,202203,3º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93406,Formação bruta de capital fixo
962,1,Brasil,30,Número-índice,331.91,1,Brasil,202203,3º trimestre 2022,584,Série encadeada do índice de volume trimestral com ajuste sazonal (Base: média 1995 = 100),93407,Exportação de bens e serviços
