data,variavel,grupo,ipca_acum_ano
2020-12-01,IPCA % acum. ano,7201256.Serviço de higiene para animais,-0.72
2020-12-01,IPCA % acum. ano,"7201266.Cinema, teatro e concertos",-1.68
2020-12-01,IPCA % acum. ano,7202.Fumo,1.96
2020-12-01,IPCA % acum. ano,7202041.Cigarro,1.96
2020-12-01,IPCA % acum. ano,8.Educação,1.13
2020-12-01,IPCA % acum. ano,"81.Cursos, leitura e papelaria",1.13
2020-12-01,IPCA % acum. ano,8101.Cursos regulares,1.13
2020-12-01,IPCA % acum. ano,8101001.Creche,3.16
2020-12-01,IPCA % acum. ano,8101002.Pré-escola,-0.93
2020-12-01,IPCA % acum. ano,8101003.Ensino fundamental,3.73
2020-12-01,IPCA % acum. ano,8101004.Ensino médio,5.07
2020-12-01,IPCA % acum. ano,8101005.Ensino superior,-0.73
2020-12-01,IPCA % acum. ano,8101006.Pós-graduação,-4.69
2020-12-01,IPCA % acum. ano,8101008.Educação de jovens e adultos,4.66
2020-12-01,IPCA % acum. ano,8101045.Curso técnico,1.41
2020-12-01,IPCA % acum. ano,8102.Leitura,1.43
2020-12-01,IPCA % acum. ano,8102001.Jornal diário,5.5
2020-12-01,IPCA % acum. ano,8102004.Revista,0.22
2020-12-01,IPCA % acum. ano,8102007.Livro didático,1.26
2020-12-01,IPCA % acum. ano,8102008.Livro não didático,1.2
2020-12-01,IPCA % acum. ano,8103.Papelaria,-1.04
2020-12-01,IPCA % acum. ano,8103001.Caderno,-6.23
2020-12-01,IPCA % acum. ano,8103014.Artigos de papelaria,2.08
2020-12-01,IPCA % acum. ano,8104.Cursos diversos,1.29
2020-12-01,IPCA % acum. ano,8104001.Curso preparatório,1.22
2020-12-01,IPCA % acum. ano,8104003.Curso de idioma,-0.73
2020-12-01,IPCA % acum. ano,8104004.Curso de informática,3.47
2020-12-01,IPCA % acum. ano,8104005.Autoescola,2.32
2020-12-01,IPCA % acum. ano,8104006.Atividades físicas,2.71
2020-12-01,IPCA % acum. ano,9.Comunicação,3.42
2020-12-01,IPCA % acum. ano,91.Comunicação,3.42
2020-12-01,IPCA % acum. ano,9101.Comunicação,3.42
2020-12-01,IPCA % acum. ano,9101001.Correio,18.31
2020-12-01,IPCA % acum. ano,9101002.Plano de telefonia fixa,3.86
2020-12-01,IPCA % acum. ano,9101008.Plano de telefonia móvel,0.05
2020-12-01,IPCA % acum. ano,9101010.Tv por assinatura,0.0
2020-12-01,IPCA % acum. ano,9101018.Acesso à internet,8.51
2020-12-01,IPCA % acum. ano,9101019.Aparelho telefônico,6.87
2020-12-01,IPCA % acum. ano,9101115.Serviços de streaming,0.0
2020-12-01,IPCA % acum. ano,"9101116.Combo de telefonia, internet e tv por assinatura",3.35
2021-01-01,IPCA % acum. ano,Índice geral,0.25
2021-01-01,IPCA % acum. ano,1.Alimentação e bebidas,1.02
2021-01-01,IPCA % acum. ano,11.Alimentação no domicílio,1.06
2021-01-01,IPCA % acum. ano,"1101.Cereais, leguminosas e oleaginosas",0.64
2021-01-01,IPCA % acum. ano,1101002.Arroz,0.24
2021-01-01,IPCA % acum. ano,1101051.Feijão - mulatinho,1.38
2021-01-01,IPCA % acum. ano,1101052.Feijão - preto,3.25
2021-01-01,IPCA % acum. ano,1101053.Feijão - macáçar (fradinho),2.8
2021-01-01,IPCA % acum. ano,1101073.Feijão - carioca (rajado),1.27
2021-01-01,IPCA % acum. ano,1101079.Milho (em grão),0.82
2021-01-01,IPCA % acum. ano,"1102.Farinhas, féculas e massas",0.64
2021-01-01,IPCA % acum. ano,1102001.Farinha de arroz,-1.73
2021-01-01,IPCA % acum. ano,1102006.Macarrão,0.93
2021-01-01,IPCA % acum. ano,1102008.Fubá de milho,1.4
2021-01-01,IPCA % acum. ano,1102010.Flocos de milho,-0.86
2021-01-01,IPCA % acum. ano,1102012.Farinha de trigo,1.14
2021-01-01,IPCA % acum. ano,1102023.Farinha de mandioca,0.41
2021-01-01,IPCA % acum. ano,1102029.Massa semipreparada,0.69
2021-01-01,IPCA % acum. ano,1102061.Macarrão instantâneo,-0.61
2021-01-01,IPCA % acum. ano,"1103.Tubérculos, raízes e legumes",8.49
2021-01-01,IPCA % acum. ano,1103002.Batata-doce,12.44
2021-01-01,IPCA % acum. ano,1103003.Batata-inglesa,10.84
2021-01-01,IPCA % acum. ano,1103004.Inhame,4.66
2021-01-01,IPCA % acum. ano,1103005.Mandioca (aipim),6.94
2021-01-01,IPCA % acum. ano,1103020.Abobrinha,17.22
2021-01-01,IPCA % acum. ano,1103025.Pepino,11.05
2021-01-01,IPCA % acum. ano,1103026.Pimentão,-9.77
2021-01-01,IPCA % acum. ano,1103028.Tomate,4.89
2021-01-01,IPCA % acum. ano,1103043.Cebola,17.58
2021-01-01,IPCA % acum. ano,1103044.Cenoura,0.29
2021-01-01,IPCA % acum. ano,1104.Açúcares e derivados,0.89
2021-01-01,IPCA % acum. ano,1104003.Açúcar refinado,2.62
2021-01-01,IPCA % acum. ano,1104004.Açúcar cristal,2.36
2021-01-01,IPCA % acum. ano,1104018.Balas,1.22
2021-01-01,IPCA % acum. ano,1104023.Chocolate em barra e bombom,0.73
2021-01-01,IPCA % acum. ano,1104032.Sorvete,-0.65
2021-01-01,IPCA % acum. ano,1104052.Chocolate e achocolatado em pó,0.14
2021-01-01,IPCA % acum. ano,1104060.Doce de frutas em pasta,-1.15
2021-01-01,IPCA % acum. ano,1104067.Açúcar demerara,3.15
2021-01-01,IPCA % acum. ano,1105.Hortaliças e verduras,3.13
2021-01-01,IPCA % acum. ano,1105001.Alface,3.83
2021-01-01,IPCA % acum. ano,1105004.Coentro,3.97
2021-01-01,IPCA % acum. ano,1105005.Couve,3.76
2021-01-01,IPCA % acum. ano,1105006.Couve-flor,8.26
2021-01-01,IPCA % acum. ano,1105010.Repolho,-4.55
2021-01-01,IPCA % acum. ano,1105012.Cheiro-verde,3.79
2021-01-01,IPCA % acum. ano,1105019.Brócolis,3.7
2021-01-01,IPCA % acum. ano,1106.Frutas,2.67
2021-01-01,IPCA % acum. ano,1106001.Banana-da-terra,-6.42
2021-01-01,IPCA % acum. ano,1106003.Abacaxi,12.46
2021-01-01,IPCA % acum. ano,1106004.Abacate,1.43
2021-01-01,IPCA % acum. ano,1106005.Banana - d'água,-0.55
2021-01-01,IPCA % acum. ano,1106006.Banana - maçã,4.92
2021-01-01,IPCA % acum. ano,1106008.Banana - prata,8.78
2021-01-01,IPCA % acum. ano,1106011.Laranja - baía,-9.3
2021-01-01,IPCA % acum. ano,1106012.Laranja - lima,-3.64
2021-01-01,IPCA % acum. ano,1106015.Limão,6.75
2021-01-01,IPCA % acum. ano,1106017.Maçã,3.91
2021-01-01,IPCA % acum. ano,1106018.Mamão,-6.99
2021-01-01,IPCA % acum. ano,1106019.Manga,14.21
2021-01-01,IPCA % acum. ano,1106020.Maracujá,-7.97
2021-01-01,IPCA % acum. ano,1106021.Melancia,1.93
2021-01-01,IPCA % acum. ano,1106022.Melão,15.43
2021-01-01,IPCA % acum. ano,1106023.Pera,10.02
2021-01-01,IPCA % acum. ano,1106027.Tangerina,1.95
2021-01-01,IPCA % acum. ano,1106028.Uva,-0.98
2021-01-01,IPCA % acum. ano,1106039.Laranja - pera,-0.37
2021-01-01,IPCA % acum. ano,1106051.Morango,-4.96
2021-01-01,IPCA % acum. ano,1106084.Goiaba,-10.99
2021-01-01,IPCA % acum. ano,1107.Carnes,-0.08
2021-01-01,IPCA % acum. ano,1107009.Fígado,-1.45
2021-01-01,IPCA % acum. ano,1107018.Carne de porco,-0.57
2021-01-01,IPCA % acum. ano,1107031.Carne de carneiro,1.55
2021-01-01,IPCA % acum. ano,1107081.Cupim,1.57
2021-01-01,IPCA % acum. ano,1107084.Contrafilé,0.23
2021-01-01,IPCA % acum. ano,1107085.Filé-mignon,0.47
2021-01-01,IPCA % acum. ano,1107087.Chã de dentro,0.18
2021-01-01,IPCA % acum. ano,1107088.Alcatra,-0.39
2021-01-01,IPCA % acum. ano,1107089.Patinho,-0.98
2021-01-01,IPCA % acum. ano,1107090.Lagarto redondo,-0.05
2021-01-01,IPCA % acum. ano,1107091.Lagarto comum,-1.24
2021-01-01,IPCA % acum. ano,1107093.Músculo,-0.39
2021-01-01,IPCA % acum. ano,1107094.Pá,0.32
2021-01-01,IPCA % acum. ano,1107095.Acém,0.18
2021-01-01,IPCA % acum. ano,1107096.Peito,0.52
2021-01-01,IPCA % acum. ano,1107097.Capa de filé,0.31
2021-01-01,IPCA % acum. ano,1107099.Costela,0.08
2021-01-01,IPCA % acum. ano,1107208.Picanha,3.39
2021-01-01,IPCA % acum. ano,1108.Pescados,0.77
2021-01-01,IPCA % acum. ano,1108002.Peixe - anchova,1.16
2021-01-01,IPCA % acum. ano,1108004.Peixe - corvina,0.93
2021-01-01,IPCA % acum. ano,1108011.Peixe - tainha,0.93
2021-01-01,IPCA % acum. ano,1108012.Peixe - sardinha,0.85
2021-01-01,IPCA % acum. ano,1108013.Camarão,0.88
2021-01-01,IPCA % acum. ano,1108019.Peixe - cavala,3.93
2021-01-01,IPCA % acum. ano,1108029.Peixe - cação,-0.32
2021-01-01,IPCA % acum. ano,1108031.Peixe - merluza,2.05
2021-01-01,IPCA % acum. ano,1108032.Peixe - serra,5.29
2021-01-01,IPCA % acum. ano,1108038.Peixe - pescada,0.83
2021-01-01,IPCA % acum. ano,1108045.Caranguejo,0.0
2021-01-01,IPCA % acum. ano,1108049.Peixe - castanha,1.16
2021-01-01,IPCA % acum. ano,1108052.Peixe - palombeta,-0.42
2021-01-01,IPCA % acum. ano,1108072.Peixe - curimatã,0.0
2021-01-01,IPCA % acum. ano,1108075.Peixe - salmão,0.04
2021-01-01,IPCA % acum. ano,1108080.Peixe - tilápia,0.76
2021-01-01,IPCA % acum. ano,1108087.Peixe - tambaqui,0.43
2021-01-01,IPCA % acum. ano,1108088.Peixe - dourada,0.25
2021-01-01,IPCA % acum. ano,1108092.Peixe - filhote,0.06
2021-01-01,IPCA % acum. ano,1108096.Peixe - peroá,-2.09
2021-01-01,IPCA % acum. ano,1108112.Peixe - pintado,0.6
2021-01-01,IPCA % acum. ano,1108125.Peixe - aruanã,0.93
2021-01-01,IPCA % acum. ano,1109.Carnes e peixes industrializados,1.01
2021-01-01,IPCA % acum. ano,1109002.Presunto,0.24
2021-01-01,IPCA % acum. ano,1109007.Salsicha,-0.23
2021-01-01,IPCA % acum. ano,1109008.Linguiça,1.54
2021-01-01,IPCA % acum. ano,1109010.Mortadela,-0.83
2021-01-01,IPCA % acum. ano,1109012.Salame,-2.66
2021-01-01,IPCA % acum. ano,1109023.Bacalhau,1.49
2021-01-01,IPCA % acum. ano,1109056.Carne-seca e de sol,1.73
2021-01-01,IPCA % acum. ano,1109058.Carne de porco salgada e defumada,0.0
2021-01-01,IPCA % acum. ano,1110.Aves e ovos,0.69
2021-01-01,IPCA % acum. ano,1110009.Frango inteiro,-0.07
2021-01-01,IPCA % acum. ano,1110010.Frango em pedaços,1.54
2021-01-01,IPCA % acum. ano,1110044.Ovo de galinha,-0.3
2021-01-01,IPCA % acum. ano,1111.Leites e derivados,0.15
2021-01-01,IPCA % acum. ano,1111004.Leite longa vida,-1.35
2021-01-01,IPCA % acum. ano,1111008.Leite condensado,0.7
2021-01-01,IPCA % acum. ano,1111009.Leite em pó,0.65
2021-01-01,IPCA % acum. ano,1111011.Queijo,1.65
2021-01-01,IPCA % acum. ano,1111019.Iogurte e bebidas lácteas,0.92
2021-01-01,IPCA % acum. ano,1111021.Requeijão,2.24
2021-01-01,IPCA % acum. ano,1111031.Manteiga,0.85
2021-01-01,IPCA % acum. ano,1111038.Leite fermentado,-1.27
2021-01-01,IPCA % acum. ano,1112.Panificados,0.89
2021-01-01,IPCA % acum. ano,1112003.Biscoito,0.23
2021-01-01,IPCA % acum. ano,1112015.Pão francês,0.92
2021-01-01,IPCA % acum. ano,1112017.Pão doce,1.02
2021-01-01,IPCA % acum. ano,1112018.Pão de forma,4.11
2021-01-01,IPCA % acum. ano,1112019.Bolo,0.99
2021-01-01,IPCA % acum. ano,1112025.Pão de queijo,-0.64
2021-01-01,IPCA % acum. ano,1113.Óleos e gorduras,-0.17
2021-01-01,IPCA % acum. ano,1113013.Óleo de soja,-1.08
2021-01-01,IPCA % acum. ano,1113014.Azeite de oliva,1.34
2021-01-01,IPCA % acum. ano,1113040.Margarina,2.06
2021-01-01,IPCA % acum. ano,1114.Bebidas e infusões,1.2
2021-01-01,IPCA % acum. ano,1114001.Suco de frutas,1.53
2021-01-01,IPCA % acum. ano,1114003.Polpa de fruta (congelada),1.25
2021-01-01,IPCA % acum. ano,1114004.Açaí (emulsão),4.38
2021-01-01,IPCA % acum. ano,1114022.Café moído,0.32
2021-01-01,IPCA % acum. ano,1114023.Café solúvel,1.15
2021-01-01,IPCA % acum. ano,1114083.Refrigerante e água mineral,1.23
2021-01-01,IPCA % acum. ano,1114084.Cerveja,1.23
2021-01-01,IPCA % acum. ano,1114085.Outras bebidas alcoólicas,2.42
2021-01-01,IPCA % acum. ano,1114087.Vinho,0.14
2021-01-01,IPCA % acum. ano,1114090.Suco em pó,1.53
2021-01-01,IPCA % acum. ano,1114091.Chá mate (erva mate),0.91
2021-01-01,IPCA % acum. ano,1115.Enlatados e conservas,0.38
2021-01-01,IPCA % acum. ano,1115013.Alimento infantil,1.94
2021-01-01,IPCA % acum. ano,1115016.Palmito em conserva,0.08
2021-01-01,IPCA % acum. ano,1115017.Pepino em conserva,2.08
2021-01-01,IPCA % acum. ano,1115039.Sardinha em conserva,0.39
2021-01-01,IPCA % acum. ano,1115050.Salsicha em conserva,1.96
2021-01-01,IPCA % acum. ano,1115056.Sopa desidratada,0.35
2021-01-01,IPCA % acum. ano,1115057.Azeitona,0.84
2021-01-01,IPCA % acum. ano,1115058.Milho-verde em conserva,0.68
2021-01-01,IPCA % acum. ano,1115075.Atum em conserva,-0.99
2021-01-01,IPCA % acum. ano,1116.Sal e condimentos,-0.12
2021-01-01,IPCA % acum. ano,1116001.Leite de coco,4.94
2021-01-01,IPCA % acum. ano,1116005.Atomatado,-0.27
2021-01-01,IPCA % acum. ano,1116010.Alho,-0.93
2021-01-01,IPCA % acum. ano,1116013.Sal,-1.09
2021-01-01,IPCA % acum. ano,1116022.Colorau,2.65
2021-01-01,IPCA % acum. ano,1116023.Caldo de tucupi,-2.25
2021-01-01,IPCA % acum. ano,1116026.Fermento,0.62
2021-01-01,IPCA % acum. ano,1116033.Maionese,0.99
2021-01-01,IPCA % acum. ano,1116041.Vinagre,0.82
2021-01-01,IPCA % acum. ano,1116048.Caldo concentrado,0.55
2021-01-01,IPCA % acum. ano,1116071.Tempero misto,0.37
2021-01-01,IPCA % acum. ano,12.Alimentação fora do domicílio,0.91
2021-01-01,IPCA % acum. ano,1201.Alimentação fora do domicílio,0.91
2021-01-01,IPCA % acum. ano,1201001.Refeição,0.52
2021-01-01,IPCA % acum. ano,1201003.Lanche,1.83
2021-01-01,IPCA % acum. ano,1201007.Refrigerante e água mineral,0.96
2021-01-01,IPCA % acum. ano,1201009.Cafezinho,1.61
2021-01-01,IPCA % acum. ano,1201048.Cerveja,0.65
2021-01-01,IPCA % acum. ano,1201051.Outras bebidas alcoólicas,0.89
2021-01-01,IPCA % acum. ano,1201052.Vinho,1.77
2021-01-01,IPCA % acum. ano,1201061.Doces,1.09
2021-01-01,IPCA % acum. ano,1201088.Sorvete,-1.16
2021-01-01,IPCA % acum. ano,2.Habitação,-1.07
2021-01-01,IPCA % acum. ano,21.Encargos e manutenção,0.54
2021-01-01,IPCA % acum. ano,2101.Aluguel e taxas,0.54
2021-01-01,IPCA % acum. ano,2101001.Aluguel residencial,0.55
2021-01-01,IPCA % acum. ano,2101002.Condomínio,0.79
2021-01-01,IPCA % acum. ano,2101004.Taxa de água e esgoto,0.19
2021-01-01,IPCA % acum. ano,2101012.Mudança,0.8
2021-01-01,IPCA % acum. ano,2103.Reparos,0.64
2021-01-01,IPCA % acum. ano,2103005.Ferragens,2.37
2021-01-01,IPCA % acum. ano,2103008.Material de eletricidade,1.74
2021-01-01,IPCA % acum. ano,2103012.Vidro,-0.66
2021-01-01,IPCA % acum. ano,2103014.Tinta,0.79
2021-01-01,IPCA % acum. ano,2103032.Revestimento de piso e parede,1.89
2021-01-01,IPCA % acum. ano,2103038.Madeira e taco,0.04
2021-01-01,IPCA % acum. ano,2103039.Cimento,1.23
2021-01-01,IPCA % acum. ano,2103040.Tijolo,-0.28
2021-01-01,IPCA % acum. ano,2103041.Material hidráulico,1.94
2021-01-01,IPCA % acum. ano,2103042.Mão de obra,-0.03
2021-01-01,IPCA % acum. ano,2103048.Areia,1.5
2021-01-01,IPCA % acum. ano,2103049.Pedras,-1.12
2021-01-01,IPCA % acum. ano,2103055.Telha,0.85
2021-01-01,IPCA % acum. ano,2104.Artigos de limpeza,0.44
2021-01-01,IPCA % acum. ano,2104003.Saco para lixo,1.61
2021-01-01,IPCA % acum. ano,2104005.Água sanitária,1.33
2021-01-01,IPCA % acum. ano,2104008.Detergente,-0.46
2021-01-01,IPCA % acum. ano,2104009.Sabão em pó,1.46
2021-01-01,IPCA % acum. ano,2104012.Desinfetante,-0.71
2021-01-01,IPCA % acum. ano,2104015.Sabão em barra,2.06
2021-01-01,IPCA % acum. ano,2104016.Esponja de limpeza,0.93
2021-01-01,IPCA % acum. ano,2104019.Sabão líquido,2.4
2021-01-01,IPCA % acum. ano,2104020.Limpador multiuso,-0.42
2021-01-01,IPCA % acum. ano,2104041.Papel toalha,-1.68
2021-01-01,IPCA % acum. ano,2104085.Amaciante e alvejante,-0.22
2021-01-01,IPCA % acum. ano,22.Combustíveis e energia,-3.79
2021-01-01,IPCA % acum. ano,2201.Combustíveis (domésticos),2.89
2021-01-01,IPCA % acum. ano,2201003.Carvão vegetal,3.58
2021-01-01,IPCA % acum. ano,2201004.Gás de botijão,3.19
2021-01-01,IPCA % acum. ano,2201005.Gás encanado,0.22
2021-01-01,IPCA % acum. ano,2202.Energia elétrica residencial,-5.6
2021-01-01,IPCA % acum. ano,2202003.Energia elétrica residencial,-5.6
2021-01-01,IPCA % acum. ano,3.Artigos de residência,0.86
2021-01-01,IPCA % acum. ano,31.Móveis e utensílios,1.13
2021-01-01,IPCA % acum. ano,3101.Mobiliário,1.48
2021-01-01,IPCA % acum. ano,3101002.Móvel para sala,1.84
2021-01-01,IPCA % acum. ano,3101003.Móvel para quarto,1.59
2021-01-01,IPCA % acum. ano,3101015.Móvel para copa e cozinha,0.92
2021-01-01,IPCA % acum. ano,3101016.Móvel infantil,0.59
2021-01-01,IPCA % acum. ano,3101017.Colchão,-0.84
2021-01-01,IPCA % acum. ano,3102.Utensílios e enfeites,0.3
2021-01-01,IPCA % acum. ano,3102001.Artigos de iluminação,-0.49
2021-01-01,IPCA % acum. ano,3102005.Tapete,-0.14
2021-01-01,IPCA % acum. ano,3102006.Cortina,-0.78
2021-01-01,IPCA % acum. ano,3102007.Utensílios de metal,1.58
2021-01-01,IPCA % acum. ano,3102009.Utensílios de vidro e louça,0.01
2021-01-01,IPCA % acum. ano,3102010.Utensílios de plástico,1.02
2021-01-01,IPCA % acum. ano,3102035.Flores naturais,-3.24
2021-01-01,IPCA % acum. ano,3102337.Utensílios para bebê,0.81
2021-01-01,IPCA % acum. ano,"3103.Cama, mesa e banho",1.27
2021-01-01,IPCA % acum. ano,3103001.Roupa de cama,1.29
2021-01-01,IPCA % acum. ano,3103003.Roupa de banho,0.63
2021-01-01,IPCA % acum. ano,32.Aparelhos eletroeletrônicos,0.67
2021-01-01,IPCA % acum. ano,3201.Eletrodomésticos e equipamentos,1.58
2021-01-01,IPCA % acum. ano,3201001.Refrigerador,2.84
2021-01-01,IPCA % acum. ano,3201002.Ar-condicionado,-0.94
2021-01-01,IPCA % acum. ano,3201006.Máquina de lavar roupa,2.24
2021-01-01,IPCA % acum. ano,3201013.Ventilador,0.52
2021-01-01,IPCA % acum. ano,3201021.Fogão,0.06
2021-01-01,IPCA % acum. ano,3201050.Chuveiro elétrico,-1.17
2021-01-01,IPCA % acum. ano,"3202.Tv, som e informática",-0.27
2021-01-01,IPCA % acum. ano,3202001.Televisor,1.51
2021-01-01,IPCA % acum. ano,3202003.Aparelho de som,0.19
2021-01-01,IPCA % acum. ano,3202008.Videogame (console),0.77
2021-01-01,IPCA % acum. ano,3202028.Computador pessoal,-2.81
2021-01-01,IPCA % acum. ano,33.Consertos e manutenção,0.43
2021-01-01,IPCA % acum. ano,3301.Consertos e manutenção,0.43
2021-01-01,IPCA % acum. ano,3301002.Conserto de refrigerador,-0.08
2021-01-01,IPCA % acum. ano,3301006.Conserto de televisor,1.76
2021-01-01,IPCA % acum. ano,3301015.Conserto de máquina de lavar roupa,0.54
2021-01-01,IPCA % acum. ano,3301022.Reforma de estofado,0.78
2021-01-01,IPCA % acum. ano,3301088.Conserto de aparelho celular,0.7
2021-01-01,IPCA % acum. ano,3301130.Conserto de bicicleta,0.28
2021-01-01,IPCA % acum. ano,4.Vestuário,-0.07
2021-01-01,IPCA % acum. ano,41.Roupas,-0.07
2021-01-01,IPCA % acum. ano,4101.Roupa masculina,0.24
2021-01-01,IPCA % acum. ano,4101002.Calça comprida masculina,-0.06
2021-01-01,IPCA % acum. ano,4101005.Agasalho masculino,-0.45
2021-01-01,IPCA % acum. ano,4101006.Bermuda/short masculino,0.44
2021-01-01,IPCA % acum. ano,4101008.Cueca,-1.44
2021-01-01,IPCA % acum. ano,4101009.Camisa/camiseta masculina,0.38
2021-01-01,IPCA % acum. ano,4102.Roupa feminina,-0.32
2021-01-01,IPCA % acum. ano,4102002.Calça comprida feminina,-0.66
2021-01-01,IPCA % acum. ano,4102003.Agasalho feminino,-0.01
2021-01-01,IPCA % acum. ano,4102004.Saia,0.13
2021-01-01,IPCA % acum. ano,4102005.Vestido,-0.36
2021-01-01,IPCA % acum. ano,4102008.Blusa,-0.07
2021-01-01,IPCA % acum. ano,4102010.Lingerie,-0.69
2021-01-01,IPCA % acum. ano,4102013.Bermuda/short feminino,0.08
2021-01-01,IPCA % acum. ano,4103.Roupa infantil,-0.07
2021-01-01,IPCA % acum. ano,4103001.Uniforme escolar,1.67
2021-01-01,IPCA % acum. ano,4103002.Calça comprida infantil,-0.14
2021-01-01,IPCA % acum. ano,4103005.Agasalho infantil,-2.49
2021-01-01,IPCA % acum. ano,4103007.Vestido infantil,-2.34
2021-01-01,IPCA % acum. ano,4103008.Bermuda/short infantil,-0.5
2021-01-01,IPCA % acum. ano,4103011.Camisa/camiseta infantil,0.53
2021-01-01,IPCA % acum. ano,4103031.Conjunto infantil,-0.72
2021-01-01,IPCA % acum. ano,42.Calçados e acessórios,-0.4
2021-01-01,IPCA % acum. ano,4201.Calçados e acessórios,-0.4
2021-01-01,IPCA % acum. ano,4201002.Sapato masculino,0.68
2021-01-01,IPCA % acum. ano,4201003.Sapato feminino,-0.84
2021-01-01,IPCA % acum. ano,4201004.Sapato infantil,0.2
2021-01-01,IPCA % acum. ano,4201015.Bolsa,0.39
2021-01-01,IPCA % acum. ano,4201040.Mochila,1.35
2021-01-01,IPCA % acum. ano,4201063.Tênis,-0.51
2021-01-01,IPCA % acum. ano,4201098.Sandália/chinelo,-0.77
2021-01-01,IPCA % acum. ano,43.Joias e bijuterias,1.35
2021-01-01,IPCA % acum. ano,4301.Joias e bijuterias,1.35
2021-01-01,IPCA % acum. ano,4301001.Bijuteria,-0.53
2021-01-01,IPCA % acum. ano,4301002.Joia,2.49
2021-01-01,IPCA % acum. ano,4301004.Relógio de pulso,-1.49
2021-01-01,IPCA % acum. ano,44.Tecidos e armarinho,0.62
2021-01-01,IPCA % acum. ano,4401.Tecidos e armarinho,0.62
2021-01-01,IPCA % acum. ano,4401001.Tecido,0.31
2021-01-01,IPCA % acum. ano,4401002.Artigos de armarinho,2.08
2021-01-01,IPCA % acum. ano,5.Transportes,0.41
2021-01-01,IPCA % acum. ano,51.Transportes,0.41
2021-01-01,IPCA % acum. ano,5101.Transporte público,-4.43
2021-01-01,IPCA % acum. ano,5101001.Ônibus urbano,0.04
2021-01-01,IPCA % acum. ano,5101002.Táxi,0.0
2021-01-01,IPCA % acum. ano,5101004.Trem,0.0
2021-01-01,IPCA % acum. ano,5101006.Ônibus intermunicipal,-0.47
2021-01-01,IPCA % acum. ano,5101007.Ônibus interestadual,-1.7
2021-01-01,IPCA % acum. ano,5101010.Passagem aérea,-19.93
2021-01-01,IPCA % acum. ano,5101011.Metrô,0.0
2021-01-01,IPCA % acum. ano,5101026.Transporte escolar,-0.02
2021-01-01,IPCA % acum. ano,5101051.Transporte por aplicativo,-12.08
2021-01-01,IPCA % acum. ano,5101053.Integração transporte público,0.0
2021-01-01,IPCA % acum. ano,5102.Veículo próprio,0.86
2021-01-01,IPCA % acum. ano,5102001.Automóvel novo,1.31
2021-01-01,IPCA % acum. ano,5102004.Emplacamento e licença,0.08
2021-01-01,IPCA % acum. ano,5102005.Seguro voluntário de veículo,2.93
2021-01-01,IPCA % acum. ano,5102006.Multa,0.0
2021-01-01,IPCA % acum. ano,5102007.Óleo lubrificante,-0.01
2021-01-01,IPCA % acum. ano,5102009.Acessórios e peças,1.41
2021-01-01,IPCA % acum. ano,5102010.Pneu,3.07
2021-01-01,IPCA % acum. ano,5102011.Conserto de automóvel,0.16
2021-01-01,IPCA % acum. ano,5102013.Estacionamento,0.01
2021-01-01,IPCA % acum. ano,5102015.Pedágio,0.34
2021-01-01,IPCA % acum. ano,5102020.Automóvel usado,0.66
2021-01-01,IPCA % acum. ano,5102037.Pintura de veículo,2.32
2021-01-01,IPCA % acum. ano,5102051.Aluguel de veículo,3.07
2021-01-01,IPCA % acum. ano,5102053.Motocicleta,1.26
2021-01-01,IPCA % acum. ano,5104.Combustíveis (veículos),2.13
2021-01-01,IPCA % acum. ano,5104001.Gasolina,2.17
2021-01-01,IPCA % acum. ano,5104002.Etanol,1.73
2021-01-01,IPCA % acum. ano,5104003.Óleo diesel,2.6
2021-01-01,IPCA % acum. ano,5104005.Gás veicular,1.4
